Date,BusID,StopFrom,StopTo,PassengerCount,Distance,Duration
23-08-2035,10,Shelter,Stop C,11811,73.88720741,162
24-08-2035,7,Medicine Equipment,Stop C,18298,40.26945591,120
25-08-2035,8,Medicine Equipment,Stop E,13938,43.85016597,111
26-08-2035,10,Medicine Equipment,Stop F,18142,19.39651811,174
27-08-2035,1,People,Stop F,20132,32.65559438,194
28-08-2035,8,Medicine Equipment,Stop A,12617,40.13319136,163
29-08-2035,2,Food,Stop E,22598,67.92932829,86
30-08-2035,9,People,Stop F,9770,17.50114282,73
31-08-2035,9,Resuce Equipment,Stop F,15295,40.96004511,148
01-09-2035,8,Medicine Equipment,Stop C,19652,10.94442086,90
02-09-2035,2,Food,Stop F,11612,28.02203111,94
03-09-2035,8,People,Stop E,10280,48.69104737,189
04-09-2035,6,Resuce Equipment,Stop E,25950,65.00498493,23
05-09-2035,3,Food,Stop B,10198,23.29414502,13
06-09-2035,2,Medicine Equipment,Stop C,12912,78.6246978,125
07-09-2035,9,Medicine Equipment,Stop B,23760,41.55013242,131
08-09-2035,7,Medicine,Stop C,4740,59.17399346,62
09-09-2035,3,Medicine,Stop A,4435,70.13462428,153
10-09-2035,2,Shelter,Stop F,22284,49.52217435,155
11-09-2035,9,Food,Stop F,9460,55.77213683,158
12-09-2035,9,Resuce Equipment,Stop E,17056,8.935255332,180
13-09-2035,9,Resuce Equipment,Stop D,7381,86.35447093,119
14-09-2035,1,Resuce Equipment,Stop E,20170,96.72013802,112
15-09-2035,7,Resuce Equipment,Stop D,11000,77.04279729,125
16-09-2035,10,Shelter,Stop A,8383,97.69962905,85
17-09-2035,1,Medicine,Stop C,13288,75.73703762,177
18-09-2035,7,Resuce Equipment,Stop D,8678,1.998273277,197
19-09-2035,8,Resuce Equipment,Stop A,12022,30.84007204,49
20-09-2035,7,Shelter,Stop C,9169,81.88201172,197
21-09-2035,6,Medicine Equipment,Stop E,18028,43.91222298,198
22-09-2035,6,Food,Stop D,25276,88.68360108,109
23-09-2035,6,Medicine Equipment,Stop E,11102,3.118094843,36
24-09-2035,4,People,Stop F,7905,2.737091967,160
25-09-2035,5,People,Stop E,7271,26.79678682,85
26-09-2035,7,Medicine Equipment,Stop B,21082,63.67677611,171
27-09-2035,2,Food,Stop D,3615,94.41079224,184
28-09-2035,3,People,Stop B,6325,84.43352855,111
29-09-2035,7,Medicine,Stop E,17898,56.01008237,93
30-09-2035,10,Medicine,Stop D,12936,77.30904446,169
01-10-2035,4,Medicine,Stop B,8677,80.1522005,59
02-10-2035,2,Shelter,Stop E,7686,86.24219263,70
03-10-2035,8,Medicine,Stop A,9593,88.82251062,55
04-10-2035,6,Food,Stop C,13327,73.56899747,49
05-10-2035,6,Resuce Equipment,Stop C,13137,26.15770254,193
06-10-2035,4,Resuce Equipment,Stop F,13779,54.003589,24
07-10-2035,3,Shelter,Stop E,5118,5.832824569,8
08-10-2035,3,Shelter,Stop E,24577,23.30105494,36
09-10-2035,8,Medicine Equipment,Stop E,20833,88.92626446,98
10-10-2035,3,People,Stop E,16323,81.42156047,170
11-10-2035,10,Medicine,Stop E,17333,40.26575612,117
12-10-2035,10,Food,Stop A,16300,89.52289545,197
13-10-2035,1,Shelter,Stop F,18952,13.32238033,151
14-10-2035,7,Shelter,Stop C,13623,34.80764213,161
15-10-2035,1,Shelter,Stop A,25392,11.44626713,190
16-10-2035,10,Food,Stop C,21525,56.45316549,21
17-10-2035,1,People,Stop F,3882,74.59200709,92
18-10-2035,9,Food,Stop B,19334,28.18320688,180
19-10-2035,10,Medicine,Stop A,18035,96.84405016,63
20-10-2035,2,Shelter,Stop E,25060,5.686328402,56
21-10-2035,5,People,Stop B,19457,8.589495105,92
22-10-2035,7,Food,Stop E,14920,45.52845306,49
23-10-2035,8,Medicine,Stop E,5631,17.21845007,32
24-10-2035,10,Shelter,Stop F,9393,51.77645389,160
25-10-2035,8,People,Stop A,5645,31.13426532,97
26-10-2035,7,People,Stop A,12757,24.35649925,134
27-10-2035,4,Food,Stop B,13036,19.50784247,34
28-10-2035,3,Medicine Equipment,Stop E,4346,19.38888021,58
29-10-2035,5,Resuce Equipment,Stop E,22702,52.78093321,5
30-10-2035,2,People,Stop B,3189,4.325388879,111
31-10-2035,5,Food,Stop D,16317,89.98853938,193
01-11-2035,8,Food,Stop F,7655,98.57908226,133
02-11-2035,4,Food,Stop F,1675,41.43561468,96
03-11-2035,8,People,Stop D,8185,71.93320523,99
04-11-2035,9,Shelter,Stop E,15828,8.100121582,183
05-11-2035,2,Medicine,Stop A,19962,14.50406569,176
06-11-2035,3,Shelter,Stop C,21995,86.11439909,118
07-11-2035,1,Medicine,Stop E,19944,99.04785818,189
08-11-2035,9,Shelter,Stop F,2013,98.96602199,192
09-11-2035,7,People,Stop E,3315,50.69130799,78
10-11-2035,6,Food,Stop A,24424,23.2580561,75
11-11-2035,5,Resuce Equipment,Stop B,14264,69.50012354,132
12-11-2035,9,Food,Stop E,3633,92.18832503,174
13-11-2035,1,Resuce Equipment,Stop C,5580,52.77155491,157
14-11-2035,1,Shelter,Stop D,18526,87.46804421,200
15-11-2035,2,Shelter,Stop B,10330,49.81223104,174
16-11-2035,8,Medicine Equipment,Stop D,24309,53.9542065,112
17-11-2035,2,Food,Stop B,19276,53.11583828,191
18-11-2035,4,Medicine Equipment,Stop C,2434,17.01691715,51
19-11-2035,5,Medicine,Stop E,6143,12.45848461,119
20-11-2035,9,Food,Stop E,10301,8.42951154,154
21-11-2035,8,Resuce Equipment,Stop E,5857,80.18091488,77
22-11-2035,10,Medicine Equipment,Stop D,6540,56.75670219,99
23-11-2035,1,Medicine,Stop E,21086,12.94095517,166
24-11-2035,1,Shelter,Stop D,1539,84.03393776,116
25-11-2035,4,Shelter,Stop B,1923,24.64370622,170
26-11-2035,7,Shelter,Stop B,11841,8.14014227,184
27-11-2035,9,Medicine,Stop B,6308,24.17363045,94
28-11-2035,4,Medicine Equipment,Stop C,24563,32.41277863,102
29-11-2035,1,People,Stop D,17506,28.12380644,187
30-11-2035,5,Shelter,Stop D,1635,49.55795573,180
01-12-2035,4,Medicine,Stop D,1534,29.92881432,53
02-12-2035,7,Shelter,Stop A,15539,60.68435006,125
03-12-2035,1,Food,Stop D,11762,15.9233723,34
04-12-2035,1,People,Stop B,9367,53.29060292,67
05-12-2035,8,People,Stop A,10607,85.54860737,6
06-12-2035,2,Food,Stop F,8564,64.12584815,109
07-12-2035,1,Food,Stop D,1963,32.8733512,196
08-12-2035,3,Shelter,Stop B,8124,32.08234943,158
09-12-2035,6,Medicine,Stop C,14821,72.82432944,74
10-12-2035,2,Shelter,Stop F,10367,21.25961293,45
11-12-2035,9,Resuce Equipment,Stop E,15659,57.72449394,82
12-12-2035,1,Medicine,Stop E,17633,6.56394383,176
13-12-2035,9,Medicine,Stop E,11212,26.10571826,36
14-12-2035,3,Food,Stop A,8600,59.14752638,154
15-12-2035,5,People,Stop B,9317,70.91516528,97
16-12-2035,10,People,Stop B,3344,16.64121787,130
17-12-2035,1,Medicine Equipment,Stop F,4888,5.030642435,33
18-12-2035,10,Medicine,Stop A,21692,92.50057289,119
19-12-2035,5,Resuce Equipment,Stop D,3247,9.775599558,70
20-12-2035,2,Medicine,Stop B,22902,3.742888866,91
21-12-2035,9,People,Stop A,8015,30.87017669,56
22-12-2035,9,Resuce Equipment,Stop B,7321,74.8759967,43
23-12-2035,8,Medicine,Stop D,4884,68.26778645,199
24-12-2035,10,Medicine,Stop A,21355,21.26994006,9
25-12-2035,5,Shelter,Stop F,2145,78.3103182,5
26-12-2035,3,Medicine,Stop C,21874,29.78484824,87
27-12-2035,6,Food,Stop C,4305,68.31309728,113
28-12-2035,1,Medicine Equipment,Stop E,19782,88.70296625,143
29-12-2035,5,Medicine,Stop B,15396,43.93812306,93
30-12-2035,7,Resuce Equipment,Stop C,16724,63.65296292,146
31-12-2035,4,Medicine,Stop C,16102,45.12654139,152
01-01-2036,4,Resuce Equipment,Stop D,17771,43.08616969,181
02-01-2036,6,Resuce Equipment,Stop D,16440,65.52577122,77
03-01-2036,5,Medicine Equipment,Stop A,6047,71.25010555,105
04-01-2036,2,Food,Stop C,25362,97.60325639,94
05-01-2036,6,Medicine Equipment,Stop D,16766,13.60678735,46
06-01-2036,2,Food,Stop E,11573,12.13493453,46
07-01-2036,6,Medicine,Stop F,16149,54.86947934,146
08-01-2036,2,Shelter,Stop F,7864,17.59028135,163
09-01-2036,10,Shelter,Stop D,5675,98.86902922,35
10-01-2036,1,Shelter,Stop D,2682,21.67461214,38
11-01-2036,7,Medicine Equipment,Stop E,24437,47.27837404,48
12-01-2036,9,Medicine,Stop E,3694,52.39937347,5
13-01-2036,7,Shelter,Stop B,8971,77.44876041,31
14-01-2036,3,Medicine Equipment,Stop A,17770,98.08931615,17
15-01-2036,3,Resuce Equipment,Stop B,24653,33.24822333,116
16-01-2036,10,Shelter,Stop B,3956,11.3291003,131
17-01-2036,9,People,Stop F,22498,19.59809485,21
18-01-2036,4,People,Stop B,6223,36.59422577,78
19-01-2036,2,Resuce Equipment,Stop A,3788,86.67822652,88
20-01-2036,7,Medicine,Stop E,4940,21.72816348,25
21-01-2036,8,People,Stop E,15421,40.4111182,189
22-01-2036,4,Medicine Equipment,Stop D,16066,1.329123667,95
23-01-2036,10,People,Stop E,16846,2.416885654,46
24-01-2036,3,Resuce Equipment,Stop F,24293,14.13064398,144
25-01-2036,2,Shelter,Stop C,5812,13.76808167,179
26-01-2036,5,Medicine Equipment,Stop A,21436,40.40395365,44
27-01-2036,3,People,Stop A,11096,24.89081547,69
28-01-2036,6,Medicine Equipment,Stop C,2925,75.82527824,35
29-01-2036,7,Resuce Equipment,Stop F,21367,59.87205503,49
30-01-2036,7,Food,Stop B,10284,96.68495101,74
31-01-2036,8,Medicine,Stop E,11505,1.146365372,49
01-02-2036,7,Shelter,Stop B,8323,78.34114651,6
02-02-2036,1,Resuce Equipment,Stop B,19717,33.0540465,67
03-02-2036,4,Shelter,Stop B,13493,83.32965481,196
04-02-2036,7,People,Stop C,2963,22.3833873,175
05-02-2036,4,People,Stop D,14237,27.03480864,194
06-02-2036,8,Medicine Equipment,Stop A,24191,12.18542337,170
07-02-2036,2,Medicine Equipment,Stop F,974,54.85256044,132
08-02-2036,7,Medicine,Stop C,1932,17.12399252,57
09-02-2036,2,Medicine,Stop D,13329,39.01821069,104
10-02-2036,1,Medicine Equipment,Stop D,16575,64.33142137,16
11-02-2036,8,People,Stop E,5920,6.288962524,173
12-02-2036,6,People,Stop C,18829,64.59338525,150
13-02-2036,3,Resuce Equipment,Stop C,15240,49.91595601,67
14-02-2036,8,Shelter,Stop D,20792,82.83695756,85
15-02-2036,4,Medicine Equipment,Stop D,8569,18.07096409,154
16-02-2036,3,Resuce Equipment,Stop A,9177,91.22153973,157
17-02-2036,8,Resuce Equipment,Stop C,4446,38.34747648,184
18-02-2036,5,Food,Stop E,10222,19.46951814,23
19-02-2036,2,People,Stop E,12410,89.68760807,57
20-02-2036,6,Medicine,Stop A,10061,53.67314382,188
21-02-2036,7,Medicine,Stop E,12273,35.22840149,197
22-02-2036,4,Medicine Equipment,Stop D,13378,77.03678098,32
23-02-2036,7,Resuce Equipment,Stop E,11969,97.8944943,98
24-02-2036,6,Shelter,Stop B,20480,82.76179327,129
25-02-2036,8,Shelter,Stop D,8601,36.95791485,70
26-02-2036,2,Shelter,Stop C,8771,15.7904604,90
27-02-2036,6,Shelter,Stop B,2464,3.410183081,116
28-02-2036,6,Medicine Equipment,Stop D,10806,33.49235229,68
29-02-2036,4,Medicine Equipment,Stop B,6657,35.17423363,20
01-03-2036,7,Food,Stop A,2826,51.38761251,21
02-03-2036,3,Shelter,Stop F,21077,10.94133796,152
03-03-2036,5,Food,Stop F,24042,73.8577609,167
04-03-2036,8,Medicine Equipment,Stop E,24201,37.42390917,111
05-03-2036,8,Resuce Equipment,Stop B,21758,66.15345136,122
06-03-2036,4,Shelter,Stop C,19096,92.26234236,117
07-03-2036,9,Shelter,Stop C,22270,89.636169,47
08-03-2036,3,Medicine,Stop F,21371,20.36618333,21
09-03-2036,2,Medicine Equipment,Stop B,3013,6.444368995,69
10-03-2036,1,Resuce Equipment,Stop C,11745,23.48668896,132
11-03-2036,7,Food,Stop C,21244,35.07020377,16
12-03-2036,5,Resuce Equipment,Stop F,3777,18.65892467,58
13-03-2036,7,Medicine Equipment,Stop C,8606,49.07279051,182
14-03-2036,7,People,Stop B,2262,68.7427305,35
15-03-2036,9,Food,Stop F,14537,44.89203018,123
16-03-2036,1,Medicine Equipment,Stop B,8537,80.54787454,175
17-03-2036,7,Medicine Equipment,Stop D,4590,21.39085913,88
18-03-2036,9,Food,Stop B,5088,77.34960803,195
19-03-2036,2,Shelter,Stop A,18316,80.30129293,25
20-03-2036,9,Shelter,Stop F,7701,68.58722588,160
21-03-2036,8,Food,Stop D,15126,43.02698595,186
22-03-2036,3,Medicine,Stop D,11912,15.1854348,110
23-03-2036,7,Resuce Equipment,Stop D,17466,84.15998748,8
24-03-2036,3,Medicine,Stop B,1910,32.68980642,5
25-03-2036,2,Resuce Equipment,Stop B,21235,25.6363068,140
26-03-2036,4,Medicine,Stop C,15703,85.37486084,40
27-03-2036,10,Food,Stop E,15782,80.02818696,100
28-03-2036,8,Medicine Equipment,Stop D,10575,12.78249124,146
29-03-2036,7,Resuce Equipment,Stop B,21978,63.70474741,170
30-03-2036,10,Resuce Equipment,Stop E,12112,56.68247277,68
31-03-2036,7,Shelter,Stop C,13776,69.57071671,86
01-04-2036,10,Resuce Equipment,Stop F,10938,15.5571988,22
02-04-2036,1,Shelter,Stop B,12765,69.42753319,182
03-04-2036,2,Medicine Equipment,Stop E,6750,72.75640846,82
04-04-2036,2,Medicine,Stop F,23408,48.24813104,130
05-04-2036,5,People,Stop D,3075,37.64386986,107
06-04-2036,1,Medicine,Stop A,16315,85.26636269,139
07-04-2036,10,Shelter,Stop C,2997,27.05553686,68
08-04-2036,5,Shelter,Stop C,11166,40.58608761,99
09-04-2036,4,Resuce Equipment,Stop E,9027,36.25518951,195
10-04-2036,8,Medicine,Stop F,7034,40.20477499,103
11-04-2036,3,Shelter,Stop B,3509,57.09822161,14
12-04-2036,9,Food,Stop E,8955,47.97519458,74
13-04-2036,8,People,Stop F,5916,17.21711206,76
14-04-2036,9,Food,Stop E,19868,76.2393292,173
15-04-2036,10,Shelter,Stop B,14610,47.79902726,20
16-04-2036,8,People,Stop E,24408,86.08940443,70
17-04-2036,1,Food,Stop F,7629,94.56643716,181
18-04-2036,10,Resuce Equipment,Stop E,4543,26.78542334,136
19-04-2036,7,Resuce Equipment,Stop D,23857,82.74210605,148
20-04-2036,4,Medicine,Stop E,24334,93.83411973,168
21-04-2036,3,Medicine Equipment,Stop A,4473,45.62189718,138
22-04-2036,9,Resuce Equipment,Stop F,8308,11.68593129,30
23-04-2036,3,Medicine,Stop B,25783,9.340155905,192
24-04-2036,4,Medicine,Stop E,8540,4.51887343,185
25-04-2036,8,Medicine Equipment,Stop E,13935,82.93870133,6
26-04-2036,10,Medicine Equipment,Stop A,5147,45.37280286,72
27-04-2036,5,Shelter,Stop B,15465,23.28183463,90
28-04-2036,4,Medicine,Stop B,19317,50.7098364,122
29-04-2036,2,Shelter,Stop C,13922,88.44467717,127
30-04-2036,9,Food,Stop C,15416,31.97245542,83
01-05-2036,9,Medicine,Stop B,17659,40.00003413,144
02-05-2036,7,Medicine,Stop F,10238,45.63875852,65
03-05-2036,9,Resuce Equipment,Stop C,7423,97.26376585,118
04-05-2036,2,People,Stop C,23803,86.93348624,138
05-05-2036,10,Medicine Equipment,Stop C,1898,59.69064131,18
06-05-2036,5,Shelter,Stop F,6957,71.5304822,140
07-05-2036,7,Medicine,Stop B,8799,51.65320053,175
08-05-2036,2,Medicine,Stop A,19012,60.50198985,6
09-05-2036,10,Shelter,Stop D,7579,1.252008986,78
10-05-2036,10,People,Stop E,10461,80.75503737,45
11-05-2036,9,Medicine Equipment,Stop F,1231,45.9555117,159
12-05-2036,7,People,Stop F,12865,71.88697614,92
13-05-2036,1,People,Stop D,4057,57.78819144,83
14-05-2036,3,Shelter,Stop F,18577,83.95023244,132
15-05-2036,9,Medicine,Stop B,19106,40.25855217,172
16-05-2036,1,Food,Stop C,11747,87.96199555,112
17-05-2036,3,Resuce Equipment,Stop F,6501,85.37042584,128
18-05-2036,5,Medicine Equipment,Stop D,10291,75.07873237,154
19-05-2036,1,Medicine,Stop C,14814,61.64153584,125
20-05-2036,8,Resuce Equipment,Stop B,18354,70.19295406,53
21-05-2036,4,Food,Stop E,21723,47.67514265,161
22-05-2036,1,Food,Stop C,5364,64.65125148,25
23-05-2036,2,Food,Stop D,14283,75.1456005,177
24-05-2036,2,Food,Stop A,3450,95.38655785,130
25-05-2036,3,Resuce Equipment,Stop A,19803,87.62525813,102
26-05-2036,1,People,Stop C,24040,74.95020597,156
27-05-2036,7,Shelter,Stop C,1096,67.71744058,146
28-05-2036,3,Shelter,Stop B,3551,72.96347685,198
29-05-2036,1,Medicine,Stop C,6210,88.09392343,191
30-05-2036,4,Resuce Equipment,Stop B,6656,28.68905648,88
31-05-2036,7,Medicine,Stop C,6217,45.68452641,95
01-06-2036,3,People,Stop A,7295,56.11592372,23
02-06-2036,9,Shelter,Stop A,23459,63.32727108,21
03-06-2036,10,Medicine,Stop C,8262,65.74990986,71
04-06-2036,1,Medicine,Stop D,11049,94.86298731,27
05-06-2036,6,Medicine,Stop F,22374,11.12022684,34
06-06-2036,4,Medicine Equipment,Stop A,14217,9.789842263,116
07-06-2036,2,Resuce Equipment,Stop D,13458,3.213463449,62
08-06-2036,3,Shelter,Stop B,14262,65.06369846,39
09-06-2036,3,Food,Stop D,22725,46.39655876,176
10-06-2036,6,Medicine Equipment,Stop C,19751,5.186680993,9
11-06-2036,1,People,Stop B,5204,8.273104916,127
12-06-2036,8,Medicine Equipment,Stop B,14383,2.841589959,170
13-06-2036,10,People,Stop E,5478,29.20077186,138
14-06-2036,3,Medicine,Stop E,17846,14.51562953,163
15-06-2036,9,People,Stop D,5489,26.3469218,137
16-06-2036,3,Medicine Equipment,Stop D,11043,39.6286111,179
17-06-2036,5,Shelter,Stop C,21433,29.25709341,40
18-06-2036,8,Food,Stop B,11857,41.40349635,100
19-06-2036,8,Resuce Equipment,Stop F,18731,2.785644571,7
20-06-2036,1,Medicine,Stop D,5002,48.04039241,141
21-06-2036,6,Resuce Equipment,Stop E,5841,71.42425663,56
22-06-2036,4,Resuce Equipment,Stop C,8196,88.20537212,192
23-06-2036,10,Medicine,Stop D,9158,86.0843657,138
24-06-2036,5,Medicine Equipment,Stop B,20684,25.90071822,91
25-06-2036,4,People,Stop A,4403,95.02846515,119
26-06-2036,1,Resuce Equipment,Stop A,17833,65.16354987,39
27-06-2036,5,Resuce Equipment,Stop D,19384,29.06992423,113
28-06-2036,8,Food,Stop C,15033,48.54979543,141
29-06-2036,4,Medicine,Stop C,19000,75.40406812,198
30-06-2036,2,Medicine,Stop C,9434,51.10843299,82
01-07-2036,8,People,Stop A,14855,77.88835741,40
02-07-2036,3,Medicine Equipment,Stop C,9831,10.79002823,11
03-07-2036,5,People,Stop E,4809,33.43199726,107
04-07-2036,6,Medicine Equipment,Stop F,20901,27.74994083,36
05-07-2036,7,People,Stop A,14145,45.33783649,175
06-07-2036,9,Food,Stop A,18685,71.01080524,42
07-07-2036,8,Food,Stop C,10963,47.46920176,6
08-07-2036,4,Medicine,Stop E,3226,90.42289833,10
09-07-2036,5,Medicine,Stop A,14485,27.34937485,56
10-07-2036,1,People,Stop A,23582,91.74182215,61
11-07-2036,9,Food,Stop E,3867,51.4524503,131
12-07-2036,10,Medicine,Stop B,21505,79.26748006,159
13-07-2036,8,Medicine Equipment,Stop A,16827,1.72232261,142
14-07-2036,1,Food,Stop B,24004,44.88610668,92
15-07-2036,1,People,Stop C,14316,76.38882479,98
16-07-2036,10,Medicine Equipment,Stop D,5127,15.98376651,78
17-07-2036,1,Medicine Equipment,Stop B,26251,43.80194417,192
18-07-2036,6,People,Stop C,16867,37.28012788,198
19-07-2036,4,Medicine,Stop C,18775,73.3408168,188
20-07-2036,3,People,Stop F,22242,31.66621467,137
21-07-2036,9,Food,Stop E,19895,27.45029231,181
22-07-2036,2,Medicine,Stop E,15950,25.27053144,192
23-07-2036,4,Food,Stop C,3321,81.25663799,14
24-07-2036,1,Medicine Equipment,Stop D,6605,30.20519384,72
25-07-2036,8,Medicine Equipment,Stop B,22110,35.81059591,68
26-07-2036,2,Shelter,Stop B,8841,73.33638082,116
27-07-2036,6,Resuce Equipment,Stop B,19829,22.99374164,140
28-07-2036,5,Medicine,Stop F,2473,44.86267184,104
29-07-2036,10,People,Stop F,3593,78.84539482,92
30-07-2036,1,People,Stop D,10760,28.71066793,105
31-07-2036,3,Food,Stop C,22578,13.1223181,101
01-08-2036,6,People,Stop A,1670,93.38504338,96
02-08-2036,9,Shelter,Stop A,4881,73.92691031,142
03-08-2036,1,Medicine,Stop D,14413,9.889052985,26
04-08-2036,10,Medicine,Stop A,16252,17.04168056,121
05-08-2036,4,Shelter,Stop D,1118,65.30840635,58
06-08-2036,10,Resuce Equipment,Stop A,12196,81.09243624,127
07-08-2036,1,Food,Stop E,9702,72.47868559,150
08-08-2036,5,People,Stop E,6614,88.5943443,15
09-08-2036,4,Food,Stop C,5973,44.57571551,85
10-08-2036,4,Shelter,Stop D,4755,57.16080618,14
11-08-2036,7,Medicine Equipment,Stop A,9599,93.37888968,106
12-08-2036,10,Resuce Equipment,Stop E,11755,3.936524617,31
13-08-2036,4,Shelter,Stop D,15987,46.39457484,105
14-08-2036,9,Resuce Equipment,Stop B,9519,81.30068926,5
15-08-2036,5,Shelter,Stop E,19155,51.93026516,70
16-08-2036,2,Medicine Equipment,Stop F,6214,40.39652406,63
17-08-2036,6,People,Stop E,17179,22.99412163,12
18-08-2036,4,Resuce Equipment,Stop E,11851,16.30713241,117
19-08-2036,6,Medicine Equipment,Stop F,15440,61.40824815,100
20-08-2036,1,Shelter,Stop B,13834,76.23164492,36
21-08-2036,3,Medicine,Stop D,2222,62.80695162,176
22-08-2036,7,Food,Stop C,5960,23.21429848,86
23-08-2036,3,Shelter,Stop E,19825,78.91177975,93
24-08-2036,1,Medicine Equipment,Stop F,15544,29.28744704,169
25-08-2036,6,People,Stop F,20344,38.8332749,179
26-08-2036,8,Food,Stop B,7521,91.47786241,49
27-08-2036,1,Medicine,Stop D,21078,2.722643492,11
28-08-2036,2,People,Stop A,14977,31.84526583,111
29-08-2036,6,People,Stop E,3867,64.70588849,166
30-08-2036,7,People,Stop A,10743,50.7785423,111
31-08-2036,6,Shelter,Stop B,17775,51.56776044,176
01-09-2036,2,People,Stop E,14013,56.5538895,155
02-09-2036,6,Resuce Equipment,Stop B,3912,46.15073958,94
03-09-2036,4,Resuce Equipment,Stop E,1851,52.69901248,16
04-09-2036,1,Shelter,Stop B,5372,53.37152577,114
05-09-2036,7,People,Stop D,15215,65.79933959,150
06-09-2036,10,Medicine Equipment,Stop F,16752,59.64830761,166
07-09-2036,3,Food,Stop C,12425,16.62698693,126
08-09-2036,10,Resuce Equipment,Stop D,3550,4.192328923,173
09-09-2036,6,People,Stop E,2891,44.2835055,114
10-09-2036,1,Resuce Equipment,Stop F,8107,20.90466692,17
11-09-2036,1,People,Stop D,18271,1.176049823,181
12-09-2036,8,Medicine,Stop A,11052,27.37817203,160
13-09-2036,6,Shelter,Stop C,24688,27.32313299,9
14-09-2036,5,Resuce Equipment,Stop D,10444,93.51822901,105
15-09-2036,8,Shelter,Stop F,13161,11.70576922,137
16-09-2036,1,Medicine Equipment,Stop C,14798,35.93488779,97
17-09-2036,1,Medicine,Stop C,11059,38.54291763,127
18-09-2036,7,Food,Stop A,19880,5.383905969,14
19-09-2036,7,Shelter,Stop B,2350,25.49482065,112
20-09-2036,3,Medicine,Stop A,11519,6.23919659,26
